date,gold,silver
01/11/2007,792,14.36
02/11/2007,790.75,14.32
05/11/2007,802.5,14.49
06/11/2007,817.55,14.96
07/11/2007,841.75,15.82
08/11/2007,832.25,15.36
09/11/2007,836,15.15
12/11/2007,817,15.14
13/11/2007,803.4,14.675
14/11/2007,808.25,14.97
15/11/2007,806,14.82
16/11/2007,790.25,14.45
19/11/2007,788.5,14.52
20/11/2007,789.65,14.36
21/11/2007,796.25,14.55
22/11/2007,802.25,14.52
23/11/2007,810.5,14.55
26/11/2007,836.25,14.885
27/11/2007,823.35,14.65
28/11/2007,796.5,14.275
29/11/2007,807.25,14.38
30/11/2007,794.75,14.23
03/12/2007,783.75,13.86
04/12/2007,790.25,14.25
05/12/2007,801.75,14.34
06/12/2007,788.75,14.06
07/12/2007,799.75,14.44
10/12/2007,800,14.38
11/12/2007,806.75,14.615
12/12/2007,807.5,14.635
13/12/2007,809,14.61
14/12/2007,796.25,14.01
17/12/2007,787,13.745
18/12/2007,796.25,13.97
19/12/2007,801.5,13.98
20/12/2007,799.5,13.97
21/12/2007,803,14.29
27/12/2007,822.5,14.67
28/12/2007,828.5,14.75
02/01/2008,840.75,14.93
03/01/2008,865.35,15.38
04/01/2008,858.75,15.275
07/01/2008,857.5,15.24
08/01/2008,873.25,15.485
09/01/2008,887.85,16
10/01/2008,874.25,15.62
11/01/2008,893.75,16.06
14/01/2008,911.5,16.5
15/01/2008,904.75,16.24
16/01/2008,881,15.85
17/01/2008,881.5,15.88
18/01/2008,872.75,15.825
21/01/2008,874.25,15.77
22/01/2008,862,15.57
23/01/2008,887.8,15.95
24/01/2008,891.5,16.35
25/01/2008,921.25,16.53
28/01/2008,916.5,16.44
30/01/2008,923.75,16.76
31/01/2008,923.75,16.74
01/02/2008,933,17.19
04/02/2008,899.5,16.7
05/02/2008,889.75,16.51
06/02/2008,892,16.48
07/02/2008,908.25,16.7
08/02/2008,914,16.95
11/02/2008,925.5,17.37
12/02/2008,920.25,17.46
13/02/2008,905.75,16.98
14/02/2008,910.85,17.26
15/02/2008,909.75,17.38
18/02/2008,905,17.01
19/02/2008,916.5,17.25
20/02/2008,924.85,17.42
21/02/2008,943,17.98
22/02/2008,945.75,17.94
25/02/2008,947.5,18.06
26/02/2008,934,18.12
27/02/2008,958.75,19.33
28/02/2008,957,19.24
29/02/2008,969,19.62
03/03/2008,978.25,20.16
04/03/2008,981.75,20.32
05/03/2008,966.25,19.48
06/03/2008,986.25,20.8
07/03/2008,978.5,20.22
10/03/2008,973.15,19.57
11/03/2008,980.5,20.25
12/03/2008,975.75,19.7
13/03/2008,988.25,20.79
14/03/2008,997,20.41
17/03/2008,1023.5,20.92
18/03/2008,1005.75,20.38
19/03/2008,995.25,19.88
20/03/2008,913.5,17.53
25/03/2008,930.65,17.57
26/03/2008,945.75,18.07
27/03/2008,948.25,18.2
28/03/2008,944.5,18.36
31/03/2008,937.25,17.99
01/04/2008,897,16.74
02/04/2008,893.5,16.89
03/04/2008,898.25,17.15
04/04/2008,905.25,17.45
07/04/2008,914.7,17.96
08/04/2008,921,18
09/04/2008,906.75,17.49
10/04/2008,934.25,18.32
11/04/2008,925.5,17.95
14/04/2008,917.75,17.45
15/04/2008,931.75,17.86
16/04/2008,932.75,18.07
17/04/2008,951.5,18.56
21/04/2008,915.75,17.86
22/04/2008,920.75,17.56
23/04/2008,916.25,17.55
24/04/2008,900.75,17.09
25/04/2008,883.5,16.68
28/04/2008,892.25,16.94
29/04/2008,886,16.78
30/04/2008,867.75,16.47
01/05/2008,863.5,16.64
02/05/2008,854.25,16.19
06/05/2008,878,16.7
07/05/2008,874,16.69
08/05/2008,872.25,16.58
09/05/2008,887.25,16.97
12/05/2008,882.5,16.74
13/05/2008,877,17.08
14/05/2008,863,16.69
15/05/2008,866.25,16.6
16/05/2008,885,16.83
19/05/2008,908.75,17.18
20/05/2008,907,17.03
21/05/2008,925,17.77
23/05/2008,922.25,18.1
27/05/2008,923.75,18.14
28/05/2008,892,17.26
29/05/2008,893,17.17
30/05/2008,879.5,16.85
02/06/2008,891.25,16.86
03/06/2008,895.5,16.82
04/06/2008,877.25,16.67
05/06/2008,873,16.65
06/06/2008,883.5,17.19
09/06/2008,904.25,17.46
10/06/2008,884.5,16.94
11/06/2008,874.25,16.58
12/06/2008,871.25,16.59
13/06/2008,864,16.31
16/06/2008,872,16.73
17/06/2008,883,17.22
18/06/2008,884,17
19/06/2008,893.25,17.22
20/06/2008,900,17.44
23/06/2008,905.25,17.19
24/06/2008,888.5,16.85
25/06/2008,887.25,16.7
26/06/2008,892.5,16.88
27/06/2008,923,17.4
30/06/2008,932.75,17.65
01/07/2008,929.5,17.56
02/07/2008,936,17.92
03/07/2008,939.75,18.31
04/07/2008,930.75,18.01
07/07/2008,921,17.85
08/07/2008,929.25,17.62
09/07/2008,923.25,17.82
10/07/2008,930.75,18.17
11/07/2008,949,18.38
14/07/2008,957.75,18.69
15/07/2008,981.75,19.3
16/07/2008,974,18.83
17/07/2008,964.5,18.67
18/07/2008,961.5,18.55
21/07/2008,966.25,18.35
22/07/2008,973,18.6
23/07/2008,934.75,17.59
24/07/2008,927.75,17.52
25/07/2008,932.25,17.55
28/07/2008,929.25,17.47
29/07/2008,928.75,17.42
30/07/2008,914.1,17.12
31/07/2008,912,17.48
01/08/2008,909.5,17.59
04/08/2008,910,17.37
05/08/2008,884,16.67
06/08/2008,884.75,16.74
07/08/2008,882.5,16.59
08/08/2008,864.5,15.76
11/08/2008,863.75,15.335
12/08/2008,808.75,14.45
13/08/2008,824,14.68
14/08/2008,833.25,14.86
15/08/2008,784.75,12.82
18/08/2008,797.5,13.01
19/08/2008,791,13.01
20/08/2008,806.75,13.27
21/08/2008,821,13.59
22/08/2008,830,13.62
26/08/2008,809.75,13.05
27/08/2008,833.5,13.76
28/08/2008,833.5,13.78
29/08/2008,836.5,13.76
01/09/2008,832,13.58
02/09/2008,802.5,13.18
03/09/2008,794.5,12.79
04/09/2008,810.5,13.02
05/09/2008,796.25,12.72
08/09/2008,806.5,12.38
09/09/2008,799.75,12.04
10/09/2008,774.25,11.27
11/09/2008,742.75,10.66
12/09/2008,757.5,10.8
15/09/2008,779.25,10.84
16/09/2008,779.75,10.88
17/09/2008,785.5,10.77
18/09/2008,864.25,12.93
19/09/2008,837.5,12.15
22/09/2008,873,12.985
23/09/2008,892.5,13.38
24/09/2008,888.5,13.29
25/09/2008,889,13.34
26/09/2008,869,13.18
29/09/2008,876.5,13.06
30/09/2008,897,12.96
01/10/2008,876,12.28
02/10/2008,866.25,12.25
03/10/2008,842.5,11.2
06/10/2008,836.5,11.29
07/10/2008,881.75,11.64
08/10/2008,913,11.65
09/10/2008,886.75,11.64
10/10/2008,918,11.74
13/10/2008,865,10.61
14/10/2008,849.5,10.89
15/10/2008,848.5,10.29
16/10/2008,834.5,9.99
17/10/2008,801,9.56
20/10/2008,803,9.79
21/10/2008,781,9.86
22/10/2008,757.5,9.84
23/10/2008,726,9.34
24/10/2008,692.5,8.88
27/10/2008,720.5,9.01
28/10/2008,745,9.09
29/10/2008,749.25,9.38
30/10/2008,772.75,10.02
31/10/2008,728.5,9.28
03/11/2008,734,10.05
04/11/2008,734,9.95
05/11/2008,753.25,10.28
06/11/2008,739,10.41
07/11/2008,742,10.13
10/11/2008,751.75,10.31
11/11/2008,741.75,9.94
12/11/2008,731.5,9.65
13/11/2008,714,9.365
14/11/2008,729.5,9.33
17/11/2008,745,9.5
18/11/2008,736.5,9.17
19/11/2008,737.75,9.39
20/11/2008,745.25,9.4
21/11/2008,758.5,9.38
24/11/2008,816.75,10.04
25/11/2008,802.5,10.33
26/11/2008,817,10.3
27/11/2008,813.5,10.26
28/11/2008,813.5,10.12
01/12/2008,795.5,9.91
02/12/2008,772.5,9.41
03/12/2008,773.5,9.43
04/12/2008,772.75,9.58
05/12/2008,771.75,9.46
08/12/2008,772.25,9.73
09/12/2008,771,9.83
10/12/2008,785.75,9.96
11/12/2008,821,10.39
12/12/2008,813.75,10.07
15/12/2008,827.5,10.33
16/12/2008,833.5,10.5
17/12/2008,853.75,10.98
18/12/2008,872.5,11.29
19/12/2008,839,10.61
22/12/2008,846,10.97
23/12/2008,844,10.7
29/12/2008,881,10.93
30/12/2008,870,10.83
02/01/2009,869.75,11.08
05/01/2009,860,11.07
06/01/2009,844,10.85
07/01/2009,864,11.41
08/01/2009,842.5,10.88
09/01/2009,854,11.22
12/01/2009,848.5,11.09
13/01/2009,815.5,10.62
14/01/2009,827.25,10.77
15/01/2009,813,10.51
16/01/2009,824.25,10.78
19/01/2009,842.5,11.16
20/01/2009,835,11.32
21/01/2009,860.5,11.34
22/01/2009,847.75,11.32
23/01/2009,873,11.46
26/01/2009,906.5,12.1
27/01/2009,896,11.91
28/01/2009,891.25,11.98
29/01/2009,878.5,11.74
30/01/2009,918.5,12.51
02/02/2009,913.75,12.43
03/02/2009,902,12.37
04/02/2009,902.25,12.4
05/02/2009,914.75,12.8
06/02/2009,914,12.89
09/02/2009,901,13.01
10/02/2009,896,12.96
11/02/2009,922,13.39
12/02/2009,944,13.34
13/02/2009,939.25,13.37
16/02/2009,943,13.55
17/02/2009,962.25,13.9
18/02/2009,964.75,14.05
19/02/2009,973.5,14.26
20/02/2009,981,14.28
23/02/2009,987,14.36
24/02/2009,989.75,14.39
25/02/2009,956.25,13.81
26/02/2009,945,13.48
27/02/2009,943.75,13.21
02/03/2009,949.5,13.14
03/03/2009,924.75,12.68
04/03/2009,911,12.87
05/03/2009,913.25,13.15
06/03/2009,937.75,13.46
09/03/2009,934.75,13.36
10/03/2009,911.5,12.71
11/03/2009,900,12.62
12/03/2009,914.5,12.84
13/03/2009,920,13.11
16/03/2009,923,13.06
17/03/2009,920,12.86
18/03/2009,910.75,12.61
19/03/2009,937.25,13.13
20/03/2009,957,13.65
23/03/2009,952.75,13.76
24/03/2009,928.75,13.51
25/03/2009,921.25,13.16
26/03/2009,935.5,13.6
27/03/2009,927,13.22
30/03/2009,923,12.96
31/03/2009,918.5,13.11
01/04/2009,919.5,12.98
02/04/2009,914.75,12.88
03/04/2009,901.5,12.86
06/04/2009,879.5,12.41
07/04/2009,879.25,12.17
08/04/2009,887.25,12.28
09/04/2009,883.75,12.3
14/04/2009,895,12.65
15/04/2009,892.25,12.935
16/04/2009,889,12.65
17/04/2009,872,11.98
20/04/2009,870,12.06
21/04/2009,888.75,12.14
22/04/2009,885,12.12
23/04/2009,894.5,12.43
24/04/2009,909,12.78
27/04/2009,911.75,12.98
28/04/2009,897,12.56
29/04/2009,894.5,12.5
30/04/2009,889,12.63
01/05/2009,881.5,12.15
05/05/2009,903,13.11
06/05/2009,903.5,13.44
07/05/2009,912.75,14.01
08/05/2009,917.5,13.9
11/05/2009,912.5,13.9
12/05/2009,920,14.09
13/05/2009,925.75,14.14
14/05/2009,923.25,13.84
15/05/2009,925,13.92
18/05/2009,929.75,13.79
19/05/2009,921.5,13.88
20/05/2009,928.5,14.29
21/05/2009,940,14.23
22/05/2009,952.5,14.66
26/05/2009,942,14.3
27/05/2009,949.5,14.5
28/05/2009,949.75,14.88
29/05/2009,972,15.52
01/06/2009,987,15.86
02/06/2009,973.5,15.62
03/06/2009,979,15.97
04/06/2009,967.25,15.3
05/06/2009,977.75,15.65
08/06/2009,946.5,14.84
09/06/2009,952.5,14.93
10/06/2009,961.25,15.39
11/06/2009,953,15.09
12/06/2009,950,15.07
15/06/2009,932,14.31
16/06/2009,936.75,14.3
17/06/2009,933.75,14.02
18/06/2009,936.75,14.19
19/06/2009,933.75,14.23
22/06/2009,924,13.83
23/06/2009,920.25,13.77
24/06/2009,928.75,13.88
25/06/2009,934.25,13.87
26/06/2009,943,14.26
29/06/2009,939.75,14.07
30/06/2009,941,13.94
01/07/2009,931.5,13.65
02/07/2009,936,13.41
03/07/2009,932.5,13.44
06/07/2009,921.5,13.03
07/07/2009,925.75,13.32
08/07/2009,920.75,13.05
09/07/2009,914.75,12.89
10/07/2009,910,12.63
13/07/2009,908.5,12.47
14/07/2009,921.75,12.88
15/07/2009,930,13.27
16/07/2009,935.25,13.21
17/07/2009,934.5,13.16
20/07/2009,952.25,13.74
21/07/2009,947.75,13.52
22/07/2009,945.5,13.4
23/07/2009,955.25,13.76
24/07/2009,949.75,13.78
27/07/2009,956,14.06
28/07/2009,955,14.02
29/07/2009,935.5,13.6
30/07/2009,932,13.4
31/07/2009,936.5,13.63
03/08/2009,954.25,14.29
04/08/2009,953.5,14.08
05/08/2009,964.5,14.67
06/08/2009,960.75,14.67
07/08/2009,960.5,14.65
10/08/2009,953.5,14.47
11/08/2009,946,14.355
12/08/2009,943.5,14.28
13/08/2009,956,15.07
14/08/2009,957.5,14.98
17/08/2009,937.5,14.13
18/08/2009,938.25,14.09
19/08/2009,934.25,13.585
20/08/2009,943.5,14.04
21/08/2009,941.5,14.01
24/08/2009,953.75,14.41
25/08/2009,947.5,14.11
26/08/2009,949.5,14.32
27/08/2009,943.5,14.2
28/08/2009,950.75,14.54
01/09/2009,949.75,14.74
02/09/2009,955,14.91
03/09/2009,982.5,15.73
04/09/2009,987.25,15.95
07/09/2009,992.75,16.21
08/09/2009,1004.5,16.75
09/09/2009,995.75,16.24
10/09/2009,988.5,16.09
11/09/2009,998.25,16.89
14/09/2009,994.25,16.35
15/09/2009,997.5,16.52
16/09/2009,1017,17.29
17/09/2009,1020.5,17.38
18/09/2009,1014,17.11
21/09/2009,999.25,16.68
22/09/2009,1015.75,17.24
23/09/2009,1014.75,17.1
24/09/2009,1014,16.76
25/09/2009,997,16.2
28/09/2009,990.5,15.91
29/09/2009,991.75,16.07
30/09/2009,1001.25,16.45
01/10/2009,1005.75,16.55
02/10/2009,998,16.21
05/10/2009,1004.25,16.23
06/10/2009,1020.25,16.95
07/10/2009,1047,17.4
08/10/2009,1054.75,17.8
09/10/2009,1046.75,17.63
12/10/2009,1052,17.89
13/10/2009,1064.5,17.99
14/10/2009,1066,17.93
15/10/2009,1052.5,17.54
16/10/2009,1047.75,17.31
19/10/2009,1054.5,17.52
20/10/2009,1064,17.755
21/10/2009,1053.5,17.39
22/10/2009,1054.75,17.55
23/10/2009,1061.25,17.65
26/10/2009,1055,17.61
27/10/2009,1040.75,17.06
28/10/2009,1035.5,16.33
29/10/2009,1034,16.33
30/10/2009,1044.5,16.57
02/11/2009,1052,16.58
03/11/2009,1058,16.35
04/11/2009,1091.75,17.48
05/11/2009,1088,17.38
06/11/2009,1095,17.525
09/11/2009,1108.5,17.68
10/11/2009,1099.75,17.26
11/11/2009,1114.75,17.63
12/11/2009,1116,17.51
13/11/2009,1107.5,17.3225
16/11/2009,1128.75,17.74
17/11/2009,1131.75,18.1
18/11/2009,1146,18.74
19/11/2009,1136,18.2
20/11/2009,1142.5,18.18
23/11/2009,1166,18.76
24/11/2009,1170.25,18.57
25/11/2009,1176.5,18.63
26/11/2009,1183,18.49
27/11/2009,1164.5,17.98
30/11/2009,1172,18.14
01/12/2009,1193.5,18.72
02/12/2009,1211.5,19.18
03/12/2009,1218.25,19.11
04/12/2009,1203.25,18.83
07/12/2009,1147.5,18.04
08/12/2009,1164.25,18.11
09/12/2009,1142.25,17.77
10/12/2009,1125.75,17.39
11/12/2009,1140,17.51
14/12/2009,1120,17.19
15/12/2009,1115,17.18
16/12/2009,1134,17.6
17/12/2009,1121.5,17.4
18/12/2009,1106.5,17.31
21/12/2009,1113.25,17.27
22/12/2009,1094.25,16.95
23/12/2009,1080.5,16.92
29/12/2009,1103,17.42
30/12/2009,1092.5,16.92
04/01/2010,1113,17.17
05/01/2010,1125.25,17.57
06/01/2010,1125,17.89
07/01/2010,1130.75,18.09
08/01/2010,1121.75,18.12
11/01/2010,1158,18.84
12/01/2010,1152.75,18.41
13/01/2010,1132.75,18.35
14/01/2010,1137.5,18.58
15/01/2010,1132,18.52
18/01/2010,1135.75,18.66
19/01/2010,1134,18.5
20/01/2010,1129,18.48
21/01/2010,1104,17.68
22/01/2010,1096.5,17.28
25/01/2010,1103.5,17.16
26/01/2010,1090.75,16.79
27/01/2010,1094.75,16.74
28/01/2010,1091.75,16.62
29/01/2010,1082.75,16.29
01/02/2010,1082,16.23
02/02/2010,1114,16.78
03/02/2010,1118.5,16.79
04/02/2010,1102.5,16.13
05/02/2010,1052.25,15.17
08/02/2010,1070,15.14
09/02/2010,1068,15.2
10/02/2010,1075.5,15.6
11/02/2010,1079.5,15.37
12/02/2010,1078.25,15.33
15/02/2010,1099.5,15.57
16/02/2010,1115.25,15.82
17/02/2010,1118.25,16.21
18/02/2010,1105.5,15.83
19/02/2010,1107,15.95
22/02/2010,1119.75,16.44
23/02/2010,1112,16.1
24/02/2010,1093,15.76
25/02/2010,1092.75,15.92
26/02/2010,1112.5,16.12
01/03/2010,1117.25,16.5
02/03/2010,1116,16.57
03/03/2010,1136.25,17.17
04/03/2010,1136.25,17.34
05/03/2010,1135,17.25
08/03/2010,1134,17.33
09/03/2010,1120,17.05
10/03/2010,1124.5,17.47
11/03/2010,1106,16.91
12/03/2010,1118.75,17.31
15/03/2010,1104,17.02
16/03/2010,1113.25,17.24
17/03/2010,1131.25,17.54
18/03/2010,1122.75,17.49
19/03/2010,1121.5,17.31
22/03/2010,1104.25,16.78
23/03/2010,1100.75,16.78
24/03/2010,1094,16.68
25/03/2010,1093.5,16.79
26/03/2010,1098,16.85
29/03/2010,1111.25,17.15
30/03/2010,1109.75,17.41
31/03/2010,1109.5,17.5
01/04/2010,1116,17.69
06/04/2010,1124,17.92
07/04/2010,1133.25,17.97
08/04/2010,1146.5,17.98
09/04/2010,1156,18.34
12/04/2010,1163.5,18.49
13/04/2010,1149.25,18.16
14/04/2010,1159,18.39
15/04/2010,1151.25,18.27
16/04/2010,1157,18.35
19/04/2010,1127.5,17.5
20/04/2010,1142.5,18
21/04/2010,1143.75,17.82
22/04/2010,1144.25,17.98
23/04/2010,1140,17.89
26/04/2010,1154,18.35
27/04/2010,1152.25,18.16
28/04/2010,1164.25,17.96
29/04/2010,1170,18.15
30/04/2010,1175.25,18.62
04/05/2010,1184.25,18.71
05/05/2010,1172,17.63
06/05/2010,1178,17.69
07/05/2010,1199.6,17.7
10/05/2010,1188.25,18.46
11/05/2010,1209,18.42
12/05/2010,1241.25,19.59
13/05/2010,1235,19.43
14/05/2010,1238.75,19.64
17/05/2010,1230.25,19.11
18/05/2010,1215,18.82
19/05/2010,1209.5,18.53
20/05/2010,1187.25,17.93
21/05/2010,1183.5,17.72
24/05/2010,1183.75,17.78
25/05/2010,1189.5,17.63
26/05/2010,1212.5,18.27
27/05/2010,1210.75,18.36
28/05/2010,1214,18.53
01/06/2010,1219.75,18.3
02/06/2010,1221,18.43
03/06/2010,1219.75,18.27
04/06/2010,1203.5,17.76
07/06/2010,1212.4,17.36
08/06/2010,1248,18.34
09/06/2010,1235,18.27
10/06/2010,1220,17.98
11/06/2010,1220.5,18.31
14/06/2010,1229.5,18.43
15/06/2010,1223,18.42
16/06/2010,1235.5,18.51
17/06/2010,1234.5,18.5
18/06/2010,1244,18.77
21/06/2010,1259.5,19.37
22/06/2010,1235.25,18.625
23/06/2010,1243,18.91
24/06/2010,1233.25,18.38
25/06/2010,1242.5,18.65
28/06/2010,1256,19.11
29/06/2010,1236,18.57
30/06/2010,1240.5,18.74
01/07/2010,1240,18.65
02/07/2010,1210.5,17.98
05/07/2010,1208.5,17.85
06/07/2010,1210.75,17.85
07/07/2010,1186,17.65
08/07/2010,1201.25,18
09/07/2010,1196.25,17.87
12/07/2010,1203.75,18.06
13/07/2010,1206.5,18
14/07/2010,1212.25,18.29
15/07/2010,1211.75,18.42
16/07/2010,1204.75,18.25
19/07/2010,1190.25,17.78
20/07/2010,1181.5,17.55
21/07/2010,1191.25,17.88
22/07/2010,1187,17.82
23/07/2010,1198.75,18.17
26/07/2010,1189,18.01
27/07/2010,1184,18.16
28/07/2010,1164,17.63
29/07/2010,1166,17.6
30/07/2010,1168,17.66
02/08/2010,1178,18.11
03/08/2010,1184,18.42
04/08/2010,1194.5,18.5
05/08/2010,1195.5,18.35
06/08/2010,1194.5,18.3
09/08/2010,1206,18.48
10/08/2010,1196.75,18.09
11/08/2010,1198,18.12
12/08/2010,1200,17.92
13/08/2010,1215,18.06
16/08/2010,1222,18.2
17/08/2010,1226.25,18.54
18/08/2010,1223,18.36
19/08/2010,1228,18.45
20/08/2010,1230.5,18.14
23/08/2010,1227,17.94
24/08/2010,1218,17.88
25/08/2010,1237.5,18.63
26/08/2010,1240.25,19.11
27/08/2010,1234.5,19.03
31/08/2010,1233.5,18.87
01/09/2010,1250,19.47
02/09/2010,1247.75,19.45
03/09/2010,1252,19.66
06/09/2010,1249.5,19.86
07/09/2010,1247.25,19.65
08/09/2010,1258,20.02
09/09/2010,1253.5,19.97
10/09/2010,1248.75,19.9
13/09/2010,1243,19.93
14/09/2010,1253.25,20.31
15/09/2010,1270,20.44
16/09/2010,1271.25,20.76
17/09/2010,1281.5,20.85
20/09/2010,1280.25,20.91
21/09/2010,1278.75,20.76
22/09/2010,1291.75,21.08
23/09/2010,1291.5,21.08
24/09/2010,1298,21.35
27/09/2010,1298.25,21.54
28/09/2010,1289,21.165
29/09/2010,1307.5,21.87
30/09/2010,1311,22.07
01/10/2010,1313,21.95
04/10/2010,1316,22.03
05/10/2010,1325.75,22.24
06/10/2010,1347,22.92
07/10/2010,1359.5,23.38
08/10/2010,1330.5,22.37
11/10/2010,1348.5,23.31
12/10/2010,1343.5,23.03
13/10/2010,1358.5,23.53
14/10/2010,1380.75,24.49
15/10/2010,1377.25,24.42
18/10/2010,1359.75,24.02
19/10/2010,1367.75,24.26
20/10/2010,1340.5,23.71
21/10/2010,1345.25,23.9
22/10/2010,1319,23.05
25/10/2010,1345,23.71
26/10/2010,1334,23.48
27/10/2010,1332.25,23.77
28/10/2010,1326.5,23.73
29/10/2010,1336.75,23.96
01/11/2010,1361.5,24.91
02/11/2010,1358,24.73
03/11/2010,1358.5,25
04/11/2010,1361,25.38
05/11/2010,1384.25,26.14
08/11/2010,1390,26.72
09/11/2010,1416.25,28.55
10/11/2010,1402,27.53
11/11/2010,1413,27.75
12/11/2010,1387,26.79
15/11/2010,1367,26.01
16/11/2010,1363.25,25.48
17/11/2010,1336.5,25.2
18/11/2010,1356.75,26.57
19/11/2010,1357.5,27.07
22/11/2010,1357.5,27.42
23/11/2010,1361,27.31
24/11/2010,1376.25,27.41
25/11/2010,1370.5,27.44
26/11/2010,1366.5,26.62
29/11/2010,1360,26.74
30/11/2010,1375,27.13
01/12/2010,1391.5,28.74
02/12/2010,1390,28.5
03/12/2010,1391.75,28.74
06/12/2010,1411.5,29.6
07/12/2010,1426,30.5
08/12/2010,1395,29.02
09/12/2010,1382,28.41
10/12/2010,1390,28.79
13/12/2010,1388.25,29.33
14/12/2010,1405,29.88
15/12/2010,1388.25,29.06
16/12/2010,1384,29.15
17/12/2010,1374.75,28.78
20/12/2010,1381,29.21
21/12/2010,1386,29.25
22/12/2010,1389,29.35
23/12/2010,1384,29.18
29/12/2010,1403.5,30.44
30/12/2010,1411.5,30.7
04/01/2011,1405.5,30.67
05/01/2011,1382.75,29.21
06/01/2011,1376,29.08
07/01/2011,1358,28.39
10/01/2011,1368.25,28.79
11/01/2011,1381,29.54
12/01/2011,1383.5,29.6
13/01/2011,1380.75,29.22
14/01/2011,1369.25,28.52
17/01/2011,1357.5,28.19
18/01/2011,1368.75,28.79
19/01/2011,1373.75,29.32
20/01/2011,1364.5,28.41
21/01/2011,1344,27.14
24/01/2011,1347.5,27.56
25/01/2011,1326,26.7
26/01/2011,1335.5,27.1
27/01/2011,1337.5,27.39
28/01/2011,1316,26.68
31/01/2011,1333.5,27.75
01/02/2011,1337.5,28.32
02/02/2011,1337,28.27
03/02/2011,1332.5,28.3
04/02/2011,1347.5,28.91
07/02/2011,1347,29.21
08/02/2011,1354,29.42
09/02/2011,1362.5,30.22
10/02/2011,1358.75,29.8
11/02/2011,1359,30
14/02/2011,1356.75,30.16
15/02/2011,1372.25,30.72
16/02/2011,1374.5,30.77
17/02/2011,1377,30.61
18/02/2011,1385.5,31.94
21/02/2011,1399.5,33.43
22/02/2011,1394.5,32.89
23/02/2011,1401.25,33.29
24/02/2011,1414.5,33.28
25/02/2011,1405,32.54
28/02/2011,1409.75,33.49
01/03/2011,1414.5,34.37
02/03/2011,1430.5,34.75
03/03/2011,1430.5,34.53
04/03/2011,1418,34.43
07/03/2011,1437,36.6
08/03/2011,1435,36.37
09/03/2011,1431.5,36.17
10/03/2011,1424.25,35.19
11/03/2011,1409.75,34.1
14/03/2011,1424.5,36.18
15/03/2011,1407,33.88
16/03/2011,1398.5,34.73
17/03/2011,1403.5,34.47
18/03/2011,1415.5,35.15
21/03/2011,1427.75,36.16
22/03/2011,1425.5,35.95
23/03/2011,1433,36.58
24/03/2011,1441.25,37.78
25/03/2011,1434,37.68
28/03/2011,1420,36.62
29/03/2011,1414,36.62
30/03/2011,1419,37.53
31/03/2011,1431,37.87
01/04/2011,1434.5,37.63
04/04/2011,1432.5,38.46
05/04/2011,1434.5,38.08
06/04/2011,1457,39.63
07/04/2011,1456.5,39.51
08/04/2011,1470.5,40.22
11/04/2011,1469.5,41.37
12/04/2011,1461.25,40.44
13/04/2011,1458,40.22
14/04/2011,1457.5,40.67
15/04/2011,1472.5,42.61
18/04/2011,1484.5,42.79
19/04/2011,1495,43.22
20/04/2011,1505,44.79
21/04/2011,1507,46.26
26/04/2011,1505,45.48
27/04/2011,1508,45.3
28/04/2011,1531,48.7
03/05/2011,1546.5,43.61
04/05/2011,1536,40.29
05/05/2011,1514.5,37.84
06/05/2011,1487.75,34.2
09/05/2011,1505,38
10/05/2011,1517.25,38.4
11/05/2011,1524.5,39.18
12/05/2011,1488.25,32.5
13/05/2011,1511,36.2
16/05/2011,1495,34.35
17/05/2011,1495.5,34.28
18/05/2011,1491.25,34.59
19/05/2011,1488.75,35.75
20/05/2011,1502.75,34.8
23/05/2011,1508.5,34.7
24/05/2011,1520.75,35.85
25/05/2011,1527,37.17
26/05/2011,1521.5,36.95
27/05/2011,1525,37.69
31/05/2011,1537,38.65
01/06/2011,1532.25,37.95
02/06/2011,1540.75,37.22
03/06/2011,1531,35.19
06/06/2011,1542.75,36.87
07/06/2011,1548.4,37.41
08/06/2011,1535.5,36.22
09/06/2011,1534,37.03
10/06/2011,1541,37.38
13/06/2011,1524.7,35.51
14/06/2011,1519,34.68
15/06/2011,1517.75,35.26
16/06/2011,1525,35.55
17/06/2011,1526.25,35.39
20/06/2011,1537,35.58
21/06/2011,1543,36.22
22/06/2011,1546,35.91
23/06/2011,1541.5,36.01
24/06/2011,1521,34.73
27/06/2011,1501,34.01
28/06/2011,1502.5,33.96
29/06/2011,1506,34.39
30/06/2011,1508,35.02
01/07/2011,1492.75,33.85
04/07/2011,1495.25,34.1
05/07/2011,1498.75,34.76
06/07/2011,1515.8,35.38
07/07/2011,1526.25,35.86
08/07/2011,1526,36.28
11/07/2011,1543.5,36.36
12/07/2011,1544.5,34.91
13/07/2011,1571.5,36.75
14/07/2011,1592.5,39.4
15/07/2011,1578.5,38.17
18/07/2011,1598.25,40.33
19/07/2011,1602,40.32
20/07/2011,1584.25,38.59
21/07/2011,1600.5,39.78
22/07/2011,1588,39.67
25/07/2011,1618.5,40.78
26/07/2011,1610,40.34
27/07/2011,1621,40.81
28/07/2011,1617.5,40.19
29/07/2011,1613.75,39.63
01/08/2011,1613.5,39.31
02/08/2011,1624,39.73
03/08/2011,1667.5,41.04
04/08/2011,1664.25,41.62
05/08/2011,1665,39.24
08/08/2011,1709.75,39.86
09/08/2011,1770,38.36
10/08/2011,1753.75,38.31
11/08/2011,1786,39.18
12/08/2011,1755,38.29
